command,value,config_file,line,section,baseline_action,notes
r.VolumetricRenderTarget.Mode,0,Config/DefaultScalability.ini,1048,EffectsQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
fx.Niagara.QualityLevel,2,Config/DefaultScalability.ini,1049,EffectsQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.ShadowQuality,5,Config/DefaultScalability.ini,1050,EffectsQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.SimEnable,1,Config/DefaultScalability.ini,1051,EffectsQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.MipmapDistanceScale,0.000005,Config/DefaultScalability.ini,1052,EffectsQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.UseLightingCache,0,Config/DefaultScalability.ini,1053,EffectsQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.DownSampleFactor,0.25,Config/DefaultScalability.ini,1054,EffectsQuality@2,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Dim,64,Config/DefaultScalability.ini,1057,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.RefractionQuality,2,Config/DefaultScalability.ini,1058,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Quality,3,Config/DefaultScalability.ini,1059,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.HalfResSceneColor,0,Config/DefaultScalability.ini,1060,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SceneColorFormat,4,Config/DefaultScalability.ini,1061,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DetailMode,2,Config/DefaultScalability.ini,1062,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Blur,1,Config/DefaultScalability.ini,1063,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.MaterialQualityLevel,1,Config/DefaultScalability.ini,1064,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Scale,1,Config/DefaultScalability.ini,1065,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.SampleSet,2,Config/DefaultScalability.ini,1066,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Quality,1,Config/DefaultScalability.ini,1067,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.HalfRes,1,Config/DefaultScalability.ini,1068,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSGI.Quality,3,Config/DefaultScalability.ini,1069,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.EmitterSpawnRateScale,1.0,Config/DefaultScalability.ini,1070,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.ParticleLightQuality,2,Config/DefaultScalability.ini,1071,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.FastApplyOnOpaque,1,Config/DefaultScalability.ini,1072,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountPerSlice,1,Config/DefaultScalability.ini,1073,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution,16.0,Config/DefaultScalability.ini,1074,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT,1,Config/DefaultScalability.ini,1075,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMin,4.0,Config/DefaultScalability.ini,1076,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMax,32.0,Config/DefaultScalability.ini,1077,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMin,4.0,Config/DefaultScalability.ini,1078,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMax,32.0,Config/DefaultScalability.ini,1079,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat,0,Config/DefaultScalability.ini,1080,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.SampleCount,10.0,Config/DefaultScalability.ini,1081,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.MultiScatteringLUT.SampleCount,15.0,Config/DefaultScalability.ini,1082,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
fx.NiagaraGlobalSpawnCountScale,1.0,Config/DefaultScalability.ini,1083,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricCloud.Shadow.ViewRaySampleMaxCount,8,Config/DefaultScalability.ini,1084,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricCloud.ViewRaySampleMaxCount,192,Config/DefaultScalability.ini,1085,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricRenderTarget.Mode,0,Config/DefaultScalability.ini,1086,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
fx.Niagara.QualityLevel,3,Config/DefaultScalability.ini,1087,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.ShadowQuality,5,Config/DefaultScalability.ini,1088,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.SimEnable,1,Config/DefaultScalability.ini,1089,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.BattleCloud.MipmapDistanceScale,0.000005,Config/DefaultScalability.ini,1090,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.UseLightingCache,1,Config/DefaultScalability.ini,1091,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.HeterogeneousVolumes.DownSampleFactor,0.5,Config/DefaultScalability.ini,1092,EffectsQuality@3,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Dim,64,Config/DefaultScalability.ini,1095,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.RefractionQuality,2,Config/DefaultScalability.ini,1096,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.Quality,4,Config/DefaultScalability.ini,1097,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSR.HalfResSceneColor,0,Config/DefaultScalability.ini,1098,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SceneColorFormat,4,Config/DefaultScalability.ini,1099,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.DetailMode,2,Config/DefaultScalability.ini,1100,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.TranslucencyLightingVolume.Blur,1,Config/DefaultScalability.ini,1101,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.MaterialQualityLevel,1,Config/DefaultScalability.ini,1102,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Scale,1,Config/DefaultScalability.ini,1103,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.SampleSet,2,Config/DefaultScalability.ini,1104,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.Quality,1,Config/DefaultScalability.ini,1105,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSS.HalfRes,1,Config/DefaultScalability.ini,1106,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SSGI.Quality,3,Config/DefaultScalability.ini,1107,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.EmitterSpawnRateScale,1.0,Config/DefaultScalability.ini,1108,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.ParticleLightQuality,2,Config/DefaultScalability.ini,1109,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.FastApplyOnOpaque,1,Config/DefaultScalability.ini,1110,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountPerSlice,1,Config/DefaultScalability.ini,1111,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution,16.0,Config/DefaultScalability.ini,1112,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT,1,Config/DefaultScalability.ini,1113,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMin,4.0,Config/DefaultScalability.ini,1114,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.FastSkyLUT.SampleCountMax,32.0,Config/DefaultScalability.ini,1115,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMin,4.0,Config/DefaultScalability.ini,1116,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.SampleCountMax,32.0,Config/DefaultScalability.ini,1117,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat,0,Config/DefaultScalability.ini,1118,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.TransmittanceLUT.SampleCount,10.0,Config/DefaultScalability.ini,1119,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.SkyAtmosphere.MultiScatteringLUT.SampleCount,15.0,Config/DefaultScalability.ini,1120,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
fx.NiagaraGlobalSpawnCountScale,1.0,Config/DefaultScalability.ini,1121,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricCloud.Shadow.ViewRaySampleMaxCount,8,Config/DefaultScalability.ini,1122,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricCloud.ViewRaySampleMaxCount,192,Config/DefaultScalability.ini,1123,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
r.VolumetricRenderTarget.Mode,0,Config/DefaultScalability.ini,1124,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
fx.Niagara.QualityLevel,3,Config/DefaultScalability.ini,1125,EffectsQuality@Cine,temporarily_reset_for_baseline,Disable or omit during baseline run; restore after experiment if needed.
