command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
r.Water.SingleLayer.ShadersSupportVSMFiltering,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Water.SingleLayer.ShadersSupportVSMFiltering=<值>` / `r.Water.SingleLayer.ShadersSupportVSMFiltering <值>` 或 INI 中配置,"Whether or not the single layer water material shaders are compiled with support for virtual shadow map filter, i.e. output main directional light luminance in a separate render target. This is preconditioned on using deferred shading and having VSM support enabled in the project.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Water.SingleLayerWater.SupportCloudShadow,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Water.SingleLayerWater.SupportCloudShadow=<值>` / `r.Water.SingleLayerWater.SupportCloudShadow <值>` 或 INI 中配置,Enables cloud shadows on SingleLayerWater materials.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.XGEController.Enabled,CVar,string,,r,通用,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.XGEController.Enabled=<值>` / `r.XGEController.Enabled <值>` 或 INI 中配置,Enables or disables the use of XGE for various build tasks in the engine.\n,ECVF_ReadOnly
rhi.Metal.BinaryCacheDebugOutput,CVar,string,,rhi,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.BinaryCacheDebugOutput=<值>` / `rhi.Metal.BinaryCacheDebugOutput <值>` 或 INI 中配置,Enable to output logging information for PSO Binary cache default(0) \n,ECVF_ReadOnly
rhi.Metal.CacheShaderPipelines,CVar,string,,rhi,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.CacheShaderPipelines=<值>` / `rhi.Metal.CacheShaderPipelines <值>` 或 INI 中配置,"When enabled (1, default) cache all graphics pipeline state objects created in MetalRHI for the life of the program, this trades memory for performance as creating PSOs is expensive in Metal.\n",ECVF_ReadOnly
rhi.Metal.DisableIOSMemoryless,CVar,string,,rhi,后处理,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.DisableIOSMemoryless=<值>` / `rhi.Metal.DisableIOSMemoryless <值>` 或 INI 中配置,"If true, disabled the use of Memoryless textures on iOS",ECVF_ReadOnly|ECVF_RenderThreadSafe
rhi.Metal.MaxOutstandingAsyncTexUploads,CVar,string,,rhi,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.MaxOutstandingAsyncTexUploads=<值>` / `rhi.Metal.MaxOutstandingAsyncTexUploads <值>` 或 INI 中配置,"The maximum number of outstanding asynchronous texture uploads allowed to be pending in Metal. After the limit is reached the next upload will wait for all outstanding operations to complete and purge the waiting free-lists in order to reduce peak memory consumption. Defaults to 0 (infinite), set to a value > 0 limit the number.",ECVF_ReadOnly|ECVF_RenderThreadSafe
rhi.Metal.MaxQueryBufferSize,CVar,string,,rhi,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.MaxQueryBufferSize=<值>` / `rhi.Metal.MaxQueryBufferSize <值>` 或 INI 中配置,Maximum size of the the query buffer in a single context. Default = 512kb on Mac and 256k on iOS,ECVF_ReadOnly
rhi.Metal.QueryUseControlPrecisionBit,CVar,string,,rhi,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.QueryUseControlPrecisionBit=<值>` / `rhi.Metal.QueryUseControlPrecisionBit <值>` 或 INI 中配置,"Whether to use VisibilityResultModeCounting (if supported) when doing a render query. (Default : 1 (on), 0 (off))\n",ECVF_ReadOnly
rhi.Metal.ShaderValidation.ShaderName,CVar,string,,rhi,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.ShaderValidation.ShaderName=<值>` / `rhi.Metal.ShaderValidation.ShaderName <值>` 或 INI 中配置,Enable to set shader validation on compute shaders with a name\n,ECVF_ReadOnly
rhi.Metal.ShaderValidation.Type,CVar,string,,rhi,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.ShaderValidation.Type=<值>` / `rhi.Metal.ShaderValidation.Type <值>` 或 INI 中配置,Enable to set shader validation on specific types\n,ECVF_ReadOnly
rhi.Metal.SupportsIntermediateBackBuffer,CVar,string,,rhi,光线追踪,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.Metal.SupportsIntermediateBackBuffer=<值>` / `rhi.Metal.SupportsIntermediateBackBuffer <值>` 或 INI 中配置,When enabled (> 0) allocate an intermediate texture to use as the back-buffer & blit from there into the actual device back-buffer (Off by default (0)),ECVF_ReadOnly
rhi.TrackOutstandingDescriptorAllocations,CVar,string,,rhi,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.TrackOutstandingDescriptorAllocations=<值>` / `rhi.TrackOutstandingDescriptorAllocations <值>` 或 INI 中配置,"When enabled, tracks outstanding descriptor allocations to detect double-free and leak bugs.",ECVF_ReadOnly
RHI.TransientAllocator.BufferCacheSize,CVar,string,,RHI,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`RHI.TransientAllocator.BufferCacheSize=<值>` / `RHI.TransientAllocator.BufferCacheSize <值>` 或 INI 中配置,The maximum number of RHI buffers to cache on each heap before garbage collecting.,ECVF_ReadOnly
RHI.TransientAllocator.GarbageCollectLatency,CVar,string,,RHI,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`RHI.TransientAllocator.GarbageCollectLatency=<值>` / `RHI.TransientAllocator.GarbageCollectLatency <值>` 或 INI 中配置,Amount of update cycles before memory is reclaimed.,ECVF_ReadOnly
RHI.TransientAllocator.MinimumHeapSize,CVar,string,,RHI,RHI/底层渲染接口,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`RHI.TransientAllocator.MinimumHeapSize=<值>` / `RHI.TransientAllocator.MinimumHeapSize <值>` 或 INI 中配置,Minimum size of an RHI transient heap in MB. Heaps will default to this size and grow to the maximum based on the first allocation (Default 128).,ECVF_ReadOnly
RHI.TransientAllocator.TextureCacheSize,CVar,string,,RHI,材质,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`RHI.TransientAllocator.TextureCacheSize=<值>` / `RHI.TransientAllocator.TextureCacheSize <值>` 或 INI 中配置,The maximum number of RHI textures to cache on each heap before garbage collecting.,ECVF_ReadOnly
rhi.UseSubmissionThread,CVar,int32,2,rhi,后处理,DirectX,false,true,false,false,false,,,startup_restart_required,0;1;2;4,Platform Engine.ini or DeviceProfile if adopted,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`rhi.UseSubmissionThread=<值>` / `rhi.UseSubmissionThread <值>` 或 INI 中配置,Whether to enable the RHI submission thread.\n,ECVF_ReadOnly
sg.AntiAliasingQuality.NumLevels,CVar,int32,5,sg,通用,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.AntiAliasingQuality.NumLevels=<值>` / `sg.AntiAliasingQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.AntiAliasingQuality\n,ECVF_ReadOnly
sg.EffectsQuality.NumLevels,CVar,int32,5,sg,通用,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.EffectsQuality.NumLevels=<值>` / `sg.EffectsQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.EffectsQuality\n,ECVF_ReadOnly
sg.FoliageQuality.NumLevels,CVar,int32,5,sg,景观/植被,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.FoliageQuality.NumLevels=<值>` / `sg.FoliageQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.FoliageQuality\n,ECVF_ReadOnly
sg.GlobalIlluminationQuality.NumLevels,CVar,int32,5,sg,GI,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.GlobalIlluminationQuality.NumLevels=<值>` / `sg.GlobalIlluminationQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.GlobalIlluminationQuality\n,ECVF_ReadOnly
sg.LandscapeQuality.NumLevels,CVar,int32,5,sg,景观/植被,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.LandscapeQuality.NumLevels=<值>` / `sg.LandscapeQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.LandscapeQuality\n,ECVF_ReadOnly
sg.PostProcessQuality.NumLevels,CVar,int32,5,sg,后处理,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.PostProcessQuality.NumLevels=<值>` / `sg.PostProcessQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.PostProcessQuality\n,ECVF_ReadOnly
sg.ReflectionQuality.NumLevels,CVar,int32,5,sg,通用,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.ReflectionQuality.NumLevels=<值>` / `sg.ReflectionQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.ReflectionQuality\n,ECVF_ReadOnly
sg.ShadingQuality.NumLevels,CVar,int32,5,sg,通用,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.ShadingQuality.NumLevels=<值>` / `sg.ShadingQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.ShadingQuality\n,ECVF_ReadOnly
sg.ShadowQuality.NumLevels,CVar,int32,5,sg,阴影,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.ShadowQuality.NumLevels=<值>` / `sg.ShadowQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.ShadowQuality\n,ECVF_ReadOnly
sg.TextureQuality.NumLevels,CVar,int32,5,sg,材质,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.TextureQuality.NumLevels=<值>` / `sg.TextureQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.TextureQuality\n,ECVF_ReadOnly
sg.ViewDistanceQuality.NumLevels,CVar,int32,5,sg,通用,All,false,true,false,false,false,,,startup_restart_required,0;1;2;5;10,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`sg.ViewDistanceQuality.NumLevels=<值>` / `sg.ViewDistanceQuality.NumLevels <值>` 或 INI 中配置,Number of settings quality levels in sg.ViewDistanceQuality\n,ECVF_ReadOnly
Slate.DefaultEnablePostRenderTarget_0,CVar,int32,1,Slate,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`Slate.DefaultEnablePostRenderTarget_0=<值>` / `Slate.DefaultEnablePostRenderTarget_0 <值>` 或 INI 中配置,Experimental. Set true to enable slate post render target 0,ECVF_ReadOnly
slate.MaterialShaderMode,CVar,int32,0,slate,材质,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`slate.MaterialShaderMode=<值>` / `slate.MaterialShaderMode <值>` 或 INI 中配置,Whether to compile fully specialized slate material shaders or use dynamic branches. Changing this variable affects which shaders are compiled during a cook and are available at runtime.,ECVF_ReadOnly
slate.Mobile.MaterialShaderMode,CVar,int32,-1,slate,材质,All,false,true,false,false,false,,,startup_restart_required,-2;-1;0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`slate.Mobile.MaterialShaderMode=<值>` / `slate.Mobile.MaterialShaderMode <值>` 或 INI 中配置,Mobile renderer specific override for slate.MaterialShaderMode.,ECVF_ReadOnly
