command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
r.Substrate.SpecularProfile.ForceUpdate,CVar,int32,0,r,渲染调试/可视化,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Substrate.SpecularProfile.ForceUpdate=<值>` / `r.Substrate.SpecularProfile.ForceUpdate <值>` 或 INI 中配置,0: Only update the specular profile as needed.\n,ECVF_Cheat | ECVF_RenderThreadSafe
r.Substrate.SpecularProfile.Resolution,CVar,int32,64,r,渲染调试/可视化,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1;32;64;128,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Substrate.SpecularProfile.Resolution=<值>` / `r.Substrate.SpecularProfile.Resolution <值>` 或 INI 中配置,The resolution of the specular profile texture.\n,ECVF_RenderThreadSafe
r.Substrate.ToonProfile.ForceUpdate,CVar,int32,0,r,渲染调试/可视化,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Substrate.ToonProfile.ForceUpdate=<值>` / `r.Substrate.ToonProfile.ForceUpdate <值>` 或 INI 中配置,0: Only update the toon profile as needed.\n,ECVF_Cheat | ECVF_RenderThreadSafe
r.Substrate.ToonProfile.Resolution,CVar,int32,64,r,渲染调试/可视化,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1;32;64;128,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Substrate.ToonProfile.Resolution=<值>` / `r.Substrate.ToonProfile.Resolution <值>` 或 INI 中配置,The resolution of the toon profile texture.\n,ECVF_RenderThreadSafe
r.Substrate.UseCmaskClear,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Substrate.UseCmaskClear=<值>` / `r.Substrate.UseCmaskClear <值>` 或 INI 中配置,TEST.,ECVF_RenderThreadSafe
r.SupportsSkyLightCaptureAffectsHeightFogInScattering,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,manual_or_excluded_diagnostic,0;1,Manual source/config review required,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.SupportsSkyLightCaptureAffectsHeightFogInScattering=<值>` / `r.SupportsSkyLightCaptureAffectsHeightFogInScattering <值>` 或 INI 中配置,Enables the inscattering of the sky light capture into the distant height fog.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.SupportsTexture2DArrayStreaming,CVar,string,,r,光线追踪,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.SupportsTexture2DArrayStreaming=<值>` / `r.SupportsTexture2DArrayStreaming <值>` 或 INI 中配置,Enable Support of Texture2DArray Streaming\n,
r.SupportsVolumeTextureStreaming,CVar,string,,r,光线追踪,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.SupportsVolumeTextureStreaming=<值>` / `r.SupportsVolumeTextureStreaming <值>` 或 INI 中配置,Enable Support of VolumeTexture Streaming\n,
r.SynthBenchmark.GPUWarmupRounds,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.SynthBenchmark.GPUWarmupRounds=<值>` / `r.SynthBenchmark.GPUWarmupRounds <值>` 或 INI 中配置,The number of warmup rounds for the GPU synthetic benchmark (default 3).,ECVF_Default
r.SynthBenchmark.GPUWarmupThreshold,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.SynthBenchmark.GPUWarmupThreshold=<值>` / `r.SynthBenchmark.GPUWarmupThreshold <值>` 或 INI 中配置,"Controls the maximum time, in seconds, used to determine whether to run the full GPU synthetic benchmark workload (default 1 second).\n",ECVF_Default
r.SynthBenchmark.GPUWarmupWorkScale,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.SynthBenchmark.GPUWarmupWorkScale=<值>` / `r.SynthBenchmark.GPUWarmupWorkScale <值>` 或 INI 中配置,The workload scale applied to the GPU synthetic benchmark's warmup rounds (default 0.15f).,ECVF_Default
r.Test.Aplha.OpaqueLerpWorldRange,CVar,float,100.0f,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;50;100;150,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.Aplha.OpaqueLerpWorldRange=<值>` / `r.Test.Aplha.OpaqueLerpWorldRange <值>` 或 INI 中配置,Sets the gradient length in world unit on which opaque pixel are lerped to translucent for testing purposes.,ECVF_RenderThreadSafe
r.Test.Aplha.OpaqueWorldDistance,CVar,float,0.0f,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.Aplha.OpaqueWorldDistance=<值>` / `r.Test.Aplha.OpaqueWorldDistance <值>` 或 INI 中配置,Sets the world distance beyond which the opaque pixel are lerped to translucent for testing purposes.,ECVF_RenderThreadSafe
r.Test.CameraCut,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.CameraCut=<值>` / `r.Test.CameraCut <值>` 或 INI 中配置,Force enabling camera cut for testing purposes.\n,
r.Test.ConstrainedView,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.ConstrainedView=<值>` / `r.Test.ConstrainedView <值>` 或 INI 中配置,Allows to test different viewport rectangle configuations (in game only) as they can happen when using cinematics/Editor.\n,ECVF_RenderThreadSafe
r.Test.DynamicResolutionHell,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.DynamicResolutionHell=<值>` / `r.Test.DynamicResolutionHell <值>` 或 INI 中配置,Override the screen percentage interface for all view family with dynamic resolution hell.\n,ECVF_Default
r.Test.EditorConstrainedView,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.EditorConstrainedView=<值>` / `r.Test.EditorConstrainedView <值>` 或 INI 中配置,Allows to test different viewport rectangle configuations (in game only) as they can happen when using cinematics/Editor.\n,ECVF_RenderThreadSafe
r.Test.EditorViewGPUMirror,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.EditorViewGPUMirror=<值>` / `r.Test.EditorViewGPUMirror <值>` 或 INI 中配置,Tests FSceneViewStateInterface system memory mirror functionality in the editor viewport for debugging.\n,ECVF_RenderThreadSafe
r.Test.ForceBlackVelocityBuffer,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.ForceBlackVelocityBuffer=<值>` / `r.Test.ForceBlackVelocityBuffer <值>` 或 INI 中配置,Force the velocity buffer to have no motion vector for debugging purpose.,ECVF_RenderThreadSafe
r.Test.FreezeTemporalHistories,CVar,float,0,r,后处理,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.FreezeTemporalHistories=<值>` / `r.Test.FreezeTemporalHistories <值>` 或 INI 中配置,Freezes all temporal histories as well as the temporal sequence.,ECVF_RenderThreadSafe
r.Test.FreezeTemporalHistories.Progress,CVar,float,0,r,后处理,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.FreezeTemporalHistories.Progress=<值>` / `r.Test.FreezeTemporalHistories.Progress <值>` 或 INI 中配置,Progress the temporal histories by one frame when modified.,ECVF_RenderThreadSafe
r.Test.FreezeTemporalSequences,CVar,float,0,r,后处理,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.FreezeTemporalSequences=<值>` / `r.Test.FreezeTemporalSequences <值>` 或 INI 中配置,Freezes all temporal sequences.,ECVF_RenderThreadSafe
r.Test.OverrideTimeMaterialExpressions,CVar,float,-1.0f,r,后处理,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,-1.5;-1;0,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.OverrideTimeMaterialExpressions=<值>` / `r.Test.OverrideTimeMaterialExpressions <值>` 或 INI 中配置,Value to freeze time material expressions with.,ECVF_RenderThreadSafe
r.Test.PrimaryScreenPercentageMethodOverride,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.PrimaryScreenPercentageMethodOverride=<值>` / `r.Test.PrimaryScreenPercentageMethodOverride <值>` 或 INI 中配置,Override the screen percentage method for all view family.\n,
r.Test.SecondaryUpscaleOverride,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.SecondaryUpscaleOverride=<值>` / `r.Test.SecondaryUpscaleOverride <值>` 或 INI 中配置,Override the secondary upscale.\n,
r.Test.ViewRectOffset,CVar,int32,0,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0;1,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.ViewRectOffset=<值>` / `r.Test.ViewRectOffset <值>` 或 INI 中配置,Moves the view rect within the renderer's internal render target.\n,
r.Test.ViewRollAngle,CVar,float,0.0f,r,RHI/底层渲染接口,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,0,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Test.ViewRollAngle=<值>` / `r.Test.ViewRollAngle <值>` 或 INI 中配置,"Roll the camera in degrees, for testing motion vector upscaling precision. (disabled by default)",
r.TextureGroup.MaxQualityLevel,CVar,string,,r,材质,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.TextureGroup.MaxQualityLevel=<值>` / `r.TextureGroup.MaxQualityLevel <值>` 或 INI 中配置,Used to apply texture quality bias to all textures and to limit TextureGroupQualityLevel. (default=-1),ECVF_Default
r.TextureGroup.QualityLevel,CVar,string,,r,材质,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.TextureGroup.QualityLevel=<值>` / `r.TextureGroup.QualityLevel <值>` 或 INI 中配置,Used to apply texture quality bias to streamable textures at runtime. Clamped by r.TextureGroup.MaxQualityLevel. (default=-1),ECVF_Default
r.TextureReferenceRevertsLastRenderContainer,CVar,string,,r,光线追踪,All,true,false,false,false,false,,,manual_value_review,,Runtime console or user setting if adopted,P3,No safe automatic test value inferred.,,,,untested,untested,,,`r.TextureReferenceRevertsLastRenderContainer=<值>` / `r.TextureReferenceRevertsLastRenderContainer <值>` 或 INI 中配置,,
r.Trace.Channels,CVar,FString,Submission,r,通用,All,false,true,false,false,false,,,manual_or_excluded_diagnostic,,Manual source/config review required,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Trace.Channels=<值>` / `r.Trace.Channels <值>` 或 INI 中配置,Comma-separated list of render tracing channels to enable. Valid values are the members of the ERenderTracingChannels enum.\n,ECVF_ReadOnly
r.Trace.RDG.UseFullPassNames,CVar,string,,r,后处理,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.Trace.RDG.UseFullPassNames=<值>` / `r.Trace.RDG.UseFullPassNames <值>` 或 INI 中配置,Controls the pass name used in RDG trace events.\n,ECVF_Default
r.TrackCsvNamedEvents,CVar,string,,r,通用,All,true,false,false,false,false,,,manual_or_excluded_diagnostic,,Runtime console or user setting if adopted,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.TrackCsvNamedEvents=<值>` / `r.TrackCsvNamedEvents <值>` 或 INI 中配置,Whether to record named events in the csv profiler,ECVF_Default
r.TrackShaderMaps,CVar,bool,WITH_EDITOR,r,材质,All,false,true,false,false,false,,,manual_or_excluded_diagnostic,0;1,Manual source/config review required,P3,Diagnostic/debug/profiling command; do not include in automated FPS sweep.,,,,untested,untested,,,`r.TrackShaderMaps=<值>` / `r.TrackShaderMaps <值>` 或 INI 中配置,Enables the tracking of every shadermap instantiated. Required to run ListShaderMaps command.,ECVF_ReadOnly
